5261,"SELECT  top #   p.objID, p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-04-29 00:00:00,9
2019-04-29 00:02:00,4
2019-04-29 00:04:00,13
2019-04-29 00:05:00,2
2019-04-29 00:06:00,4
2019-04-29 00:09:00,4
2019-04-29 00:10:00,9
2019-04-29 00:12:00,4
2019-04-29 00:14:00,13
2019-04-29 00:15:00,2
2019-04-29 00:16:00,4
2019-04-29 00:19:00,4
2019-04-29 00:20:00,9
2019-04-29 00:21:00,1
2019-04-29 00:22:00,4
2019-04-29 00:24:00,13
2019-04-29 00:25:00,2
2019-04-29 00:26:00,4
2019-04-29 00:29:00,4
2019-04-29 00:30:00,10
2019-04-29 00:32:00,4
2019-04-29 00:34:00,15
2019-04-29 00:35:00,2
2019-04-29 00:36:00,5
2019-04-29 00:39:00,4
2019-04-29 00:40:00,9
2019-04-29 00:42:00,4
2019-04-29 00:44:00,14
2019-04-29 00:45:00,2
2019-04-29 00:46:00,5
2019-04-29 00:49:00,4
2019-04-29 00:50:00,9
2019-04-29 00:52:00,4
2019-04-29 00:54:00,13
2019-04-29 00:55:00,2
2019-04-29 00:56:00,4
2019-04-29 00:59:00,4
2019-04-29 01:00:00,9
2019-04-29 01:02:00,4
2019-04-29 01:04:00,4
2019-04-29 01:05:00,2
2019-04-29 01:06:00,4
2019-04-29 01:09:00,4
2019-04-29 01:10:00,9
2019-04-29 01:12:00,4
2019-04-29 01:14:00,13
2019-04-29 01:15:00,2
2019-04-29 01:16:00,4
2019-04-29 01:19:00,4
2019-04-29 01:20:00,9
2019-04-29 01:22:00,4
2019-04-29 01:24:00,14
2019-04-29 01:25:00,2
2019-04-29 01:26:00,4
2019-04-29 01:29:00,4
2019-04-29 01:30:00,9
2019-04-29 01:32:00,4
2019-04-29 01:34:00,13
2019-04-29 01:35:00,2
2019-04-29 01:36:00,4
2019-04-29 01:39:00,4
2019-04-29 01:40:00,9
2019-04-29 01:42:00,4
2019-04-29 01:44:00,13
2019-04-29 01:45:00,2
2019-04-29 01:46:00,4
2019-04-29 01:49:00,4
2019-04-29 01:50:00,10
2019-04-29 01:52:00,4
2019-04-29 01:54:00,13
2019-04-29 01:55:00,2
2019-04-29 01:56:00,5
2019-04-29 01:59:00,4
2019-04-29 02:00:00,10
2019-04-29 02:02:00,4
2019-04-29 02:04:00,9
2019-04-29 02:05:00,2
2019-04-29 02:06:00,4
2019-04-29 02:09:00,4
2019-04-29 02:10:00,9
2019-04-29 02:12:00,4
2019-04-29 02:14:00,13
2019-04-29 02:15:00,2
2019-04-29 02:16:00,4
2019-04-29 02:19:00,4
2019-04-29 02:20:00,9
2019-04-29 02:22:00,2
2019-04-29 02:23:00,2
2019-04-29 02:24:00,13
2019-04-29 02:25:00,2
2019-04-29 02:26:00,4
2019-04-29 02:29:00,4
2019-04-29 02:30:00,10
2019-04-29 02:32:00,2
2019-04-29 02:33:00,2
2019-04-29 02:34:00,13
2019-04-29 02:35:00,2
2019-04-29 02:36:00,4
2019-04-29 02:39:00,4
2019-04-29 02:40:00,9
2019-04-29 02:42:00,2
2019-04-29 02:43:00,2
2019-04-29 02:44:00,14
2019-04-29 02:45:00,1
2019-04-29 02:46:00,5
2019-04-29 02:49:00,4
2019-04-29 02:50:00,10
2019-04-29 02:52:00,1
2019-04-29 02:53:00,3
2019-04-29 02:54:00,14
2019-04-29 02:55:00,2
2019-04-29 02:56:00,4
2019-04-29 02:59:00,4
2019-04-29 03:00:00,9
2019-04-29 03:02:00,1
2019-04-29 03:03:00,3
2019-04-29 03:04:00,9
2019-04-29 03:05:00,2
2019-04-29 03:06:00,4
2019-04-29 03:09:00,4
2019-04-29 03:10:00,9
2019-04-29 03:12:00,1
2019-04-29 03:13:00,3
2019-04-29 03:14:00,13
2019-04-29 03:16:00,6
2019-04-29 03:19:00,4
2019-04-29 03:20:00,9
2019-04-29 03:22:00,1
2019-04-29 03:23:00,3
2019-04-29 03:24:00,11
2019-04-29 03:25:00,2
2019-04-29 03:26:00,6
2019-04-29 03:29:00,4
2019-04-29 03:30:00,9
2019-04-29 03:32:00,1
2019-04-29 03:33:00,3
2019-04-29 03:34:00,11
