16,"SELECT TOP # fld.run, fld.avg_sky_muJy, fld.runarea AS area, ISNULL(fp.nfirstmatch,#)  FROM (   SELECT run, sum(primaryArea) AS runarea,  #e6*avg(power(cast(#. as float),#*sky_r)) as avg_sky_muJy  FROM Field  GROUP BY run  ) AS fld  LEFT OUTER JOIN (   SELECT p.run, count(*) AS nfirstmatch  FROM FIRST AS fm  INNER JOIN photoprimary as p  ON p.objid=fm.objid  GROUP BY p.run  ) AS fp  ON fld.run=fp.run  ORDER BY fld.run"
2019-06-28 03:48:00,1
2019-06-28 03:50:00,1
2019-06-28 03:53:00,1
2019-06-28 03:58:00,1
2019-06-28 04:07:00,1
2019-06-28 04:26:00,1
2019-06-28 06:25:00,1
2019-06-28 06:28:00,1
2019-06-28 12:19:00,1
2019-06-28 12:24:00,1
2019-06-28 12:26:00,1
2019-06-28 12:28:00,1
2019-06-28 12:31:00,1
2019-06-28 12:36:00,1
2019-06-28 12:45:00,1
2019-06-28 13:02:00,1
