14,"SELECT TOP # fld.run, fld.avg_sky_muJy, fld.runarea AS area, ISNULL(fp.nfirstmatch,#)  FROM (   SELECT run, sum(primaryArea) AS runarea,  #e6*avg(power(cast(#. as float),#*sky_r)) as avg_sky_muJy  FROM Field  GROUP BY run  ) AS fld  LEFT OUTER JOIN (   SELECT p.run, count(*) AS nfirstmatch  FROM FIRST AS fm  INNER JOIN photoprimary as p  ON p.objid=fm.objid  GROUP BY p.run  ) AS fp  ON fld.run=fp.run  ORDER BY fld.run"
2019-04-01 06:23:00,1
2019-04-01 16:26:00,1
2019-04-01 16:28:00,1
2019-04-01 16:31:00,1
2019-04-01 18:24:00,1
2019-04-01 19:28:00,1
2019-04-01 19:30:00,1
2019-04-01 19:33:00,1
2019-04-01 19:38:00,1
2019-04-01 19:47:00,1
2019-04-01 20:32:00,1
2019-04-01 20:34:00,1
2019-04-01 20:37:00,1
2019-04-01 22:17:00,1
