651,"SELECT ra, dec, petroMag_g, petroMagErr_g, petroMag_r, petroMagErr_r, petroMag_i, petroMagErr_i FROM star WHERE (ra between # and #) and (dec between # and #) and (petroMag_g < #) and (petroMag_g>#)"
2019-08-26 00:00:00,1
2019-08-26 00:07:00,1
2019-08-26 00:11:00,1
2019-08-26 00:19:00,1
2019-08-26 00:27:00,1
2019-08-26 00:31:00,1
2019-08-26 00:33:00,1
2019-08-26 00:37:00,1
2019-08-26 00:41:00,1
2019-08-26 00:50:00,1
2019-08-26 00:58:00,1
2019-08-26 01:01:00,1
2019-08-26 01:02:00,1
2019-08-26 01:10:00,1
2019-08-26 01:16:00,1
2019-08-26 01:22:00,1
2019-08-26 01:31:00,1
2019-08-26 01:34:00,1
2019-08-26 01:40:00,1
2019-08-26 01:44:00,1
2019-08-26 01:48:00,1
2019-08-26 01:55:00,1
2019-08-26 01:57:00,1
2019-08-26 01:59:00,1
2019-08-26 02:04:00,1
2019-08-26 02:08:00,2
2019-08-26 02:09:00,1
2019-08-26 02:10:00,1
2019-08-26 02:14:00,1
2019-08-26 02:15:00,1
2019-08-26 02:16:00,1
2019-08-26 02:17:00,1
2019-08-26 02:20:00,2
2019-08-26 02:21:00,1
2019-08-26 02:25:00,1
2019-08-26 02:28:00,2
2019-08-26 02:29:00,2
2019-08-26 02:30:00,2
2019-08-26 02:31:00,1
2019-08-26 02:32:00,2
2019-08-26 02:33:00,2
2019-08-26 02:34:00,1
2019-08-26 02:35:00,1
2019-08-26 02:36:00,1
2019-08-26 02:37:00,2
2019-08-26 02:38:00,1
2019-08-26 02:39:00,2
2019-08-26 02:40:00,1
2019-08-26 02:41:00,1
2019-08-26 02:44:00,1
2019-08-26 02:46:00,1
2019-08-26 02:47:00,1
2019-08-26 02:48:00,1
2019-08-26 02:49:00,1
2019-08-26 02:50:00,1
2019-08-26 02:51:00,1
2019-08-26 02:52:00,1
2019-08-26 02:54:00,1
2019-08-26 02:55:00,3
2019-08-26 02:57:00,1
2019-08-26 02:58:00,1
2019-08-26 03:00:00,1
2019-08-26 03:02:00,1
2019-08-26 03:03:00,1
2019-08-26 03:05:00,2
2019-08-26 03:06:00,1
2019-08-26 03:08:00,1
2019-08-26 03:09:00,2
2019-08-26 03:12:00,1
2019-08-26 03:14:00,1
2019-08-26 03:16:00,1
2019-08-26 03:19:00,1
2019-08-26 03:21:00,1
2019-08-26 03:23:00,1
2019-08-26 03:24:00,1
2019-08-26 03:25:00,1
2019-08-26 03:27:00,1
2019-08-26 03:28:00,1
2019-08-26 03:30:00,1
2019-08-26 03:32:00,1
2019-08-26 03:34:00,1
2019-08-26 03:36:00,1
2019-08-26 03:37:00,1
2019-08-26 03:38:00,1
2019-08-26 03:39:00,1
