164,"SELECT DISTINCT TOP # p.run, p.rerun, p.camcol, max(p.field) as &&&, max(p.ra) as &&&, max(p.dec) as &&& FROM PhotoObjAll p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) GROUP BY p.run, p.rerun, p.camcol"
2019-08-14 10:03:00,1
2019-08-14 10:04:00,2
2019-08-14 10:20:00,1
2019-08-14 10:26:00,1
2019-08-14 13:53:00,1
2019-08-14 13:57:00,1
2019-08-14 14:02:00,1
2019-08-14 14:09:00,1
2019-08-14 14:16:00,1
2019-08-14 14:25:00,1
2019-08-14 14:36:00,1
2019-08-14 14:43:00,1
2019-08-14 14:48:00,1
2019-08-14 14:54:00,1
2019-08-14 14:59:00,1
2019-08-14 15:10:00,1
2019-08-14 15:14:00,1
2019-08-14 15:25:00,1
2019-08-14 15:36:00,1
2019-08-14 15:37:00,1
2019-08-14 15:39:00,1
2019-08-14 15:41:00,1
2019-08-14 15:51:00,1
2019-08-14 15:59:00,1
2019-08-14 16:11:00,1
2019-08-14 16:23:00,1
2019-08-14 16:32:00,1
2019-08-14 16:43:00,1
2019-08-14 16:53:00,1
2019-08-14 17:01:00,6
2019-08-14 17:11:00,5
2019-08-14 17:12:00,1
2019-08-14 17:22:00,1
2019-08-14 17:30:00,1
2019-08-14 17:37:00,11
2019-08-14 17:39:00,1
2019-08-14 17:47:00,1
2019-08-14 17:57:00,1
2019-08-14 18:05:00,5
2019-08-14 18:06:00,1
2019-08-14 18:16:00,1
2019-08-14 18:27:00,1
2019-08-14 18:35:00,1
2019-08-14 18:42:00,1
2019-08-14 18:45:00,17
2019-08-14 18:46:00,1
2019-08-14 18:56:00,1
2019-08-14 18:59:00,1
2019-08-14 19:01:00,1
2019-08-14 19:09:00,5
2019-08-14 19:10:00,1
2019-08-14 19:19:00,1
2019-08-14 19:23:00,15
2019-08-14 19:32:00,6
2019-08-14 19:42:00,5
2019-08-14 19:43:00,1
2019-08-14 19:53:00,1
2019-08-14 19:59:00,1
2019-08-14 20:08:00,1
2019-08-14 20:19:00,12
2019-08-14 20:20:00,1
2019-08-14 20:25:00,1
2019-08-14 20:35:00,1
2019-08-14 20:38:00,1
2019-08-14 20:43:00,1
2019-08-14 20:53:00,5
2019-08-14 20:57:00,1
2019-08-14 21:07:00,1
2019-08-14 21:14:00,1
2019-08-14 21:23:00,1
2019-08-14 21:30:00,4
2019-08-14 21:41:00,1
2019-08-14 21:42:00,1
2019-08-14 21:52:00,1
2019-08-14 21:59:00,1
2019-08-14 22:08:00,1
2019-08-14 22:09:00,1
2019-08-14 22:18:00,1
2019-08-14 22:28:00,1
