100,"SELECT DISTINCT TOP # p.run, p.rerun, p.camcol, max(p.field) as &&&, max(p.ra) as &&&, max(p.dec) as &&& FROM PhotoObjAll p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) GROUP BY p.run, p.rerun, p.camcol"
2019-01-11 11:56:00,1
2019-01-11 11:57:00,2
2019-01-11 13:25:00,1
2019-01-11 13:28:00,2
2019-01-11 13:31:00,1
2019-01-11 13:32:00,1
2019-01-11 15:21:00,1
2019-01-11 15:22:00,1
2019-01-11 15:24:00,1
2019-01-11 15:27:00,1
2019-01-11 15:29:00,1
2019-01-11 15:34:00,1
2019-01-11 15:36:00,1
2019-01-11 15:51:00,1
2019-01-11 16:10:00,1
2019-01-11 16:15:00,1
2019-01-11 16:18:00,1
2019-01-11 16:19:00,1
2019-01-11 16:21:00,1
2019-01-11 16:22:00,2
2019-01-11 16:24:00,1
2019-01-11 16:26:00,1
2019-01-11 16:30:00,1
2019-01-11 16:33:00,1
2019-01-11 16:34:00,1
2019-01-11 16:35:00,1
2019-01-11 16:38:00,1
2019-01-11 16:39:00,1
2019-01-11 16:45:00,1
2019-01-11 16:47:00,1
2019-01-11 16:50:00,1
2019-01-11 16:51:00,1
2019-01-11 16:52:00,1
2019-01-11 16:56:00,1
2019-01-11 16:57:00,1
2019-01-11 16:58:00,1
2019-01-11 17:10:00,1
2019-01-11 17:13:00,1
2019-01-11 17:17:00,1
2019-01-11 17:20:00,1
2019-01-11 17:23:00,1
2019-01-11 17:24:00,1
2019-01-11 17:27:00,1
2019-01-11 17:28:00,1
2019-01-11 17:45:00,1
2019-01-11 17:46:00,1
2019-01-11 18:06:00,1
2019-01-11 18:07:00,1
2019-01-11 18:09:00,1
2019-01-11 18:11:00,1
2019-01-11 18:12:00,1
2019-01-11 18:14:00,1
2019-01-11 18:15:00,1
2019-01-11 18:17:00,1
2019-01-11 18:18:00,1
2019-01-11 18:19:00,1
2019-01-11 18:20:00,3
2019-01-11 18:21:00,1
2019-01-11 18:22:00,1
2019-01-11 18:24:00,2
2019-01-11 18:25:00,1
2019-01-11 18:26:00,1
2019-01-11 18:27:00,1
2019-01-11 18:28:00,1
2019-01-11 19:58:00,1
2019-01-11 20:01:00,4
2019-01-11 20:02:00,9
2019-01-11 20:03:00,1
2019-01-11 20:04:00,1
2019-01-11 20:23:00,5
2019-01-11 20:24:00,7
2019-01-11 20:40:00,2
