526,"SELECT DISTINCT p.run, p.rerun, p.camcol, p.field FROM PhotoObjAll AS p WHERE (p.run=# AND p.camcol=# AND p.field=# AND p.rerun=#)"
2019-03-17 02:09:00,3
2019-03-17 02:10:00,2
2019-03-17 02:11:00,2
2019-03-17 02:12:00,3
2019-03-17 02:13:00,2
2019-03-17 02:14:00,1
2019-03-17 02:15:00,2
2019-03-17 02:16:00,3
2019-03-17 02:17:00,2
2019-03-17 02:18:00,1
2019-03-17 02:33:00,1
2019-03-17 02:34:00,2
2019-03-17 02:35:00,3
2019-03-17 02:36:00,2
2019-03-17 02:37:00,3
2019-03-17 02:38:00,3
2019-03-17 02:39:00,2
2019-03-17 02:40:00,2
2019-03-17 02:41:00,3
2019-03-17 02:42:00,2
2019-03-17 02:43:00,3
2019-03-17 02:44:00,2
2019-03-17 02:45:00,2
2019-03-17 02:46:00,3
2019-03-17 02:47:00,2
2019-03-17 02:48:00,3
2019-03-17 02:49:00,3
2019-03-17 02:50:00,2
2019-03-17 02:51:00,2
2019-03-17 02:52:00,3
2019-03-17 02:53:00,3
2019-03-17 02:54:00,2
2019-03-17 02:55:00,1
2019-03-17 02:56:00,3
2019-03-17 02:57:00,2
2019-03-17 02:58:00,2
2019-03-17 02:59:00,3
2019-03-17 03:00:00,2
2019-03-17 03:01:00,2
2019-03-17 03:02:00,3
2019-03-17 03:03:00,2
2019-03-17 03:04:00,2
2019-03-17 03:05:00,2
2019-03-17 03:06:00,3
2019-03-17 03:07:00,2
2019-03-17 03:08:00,3
2019-03-17 03:09:00,2
2019-03-17 03:10:00,2
2019-03-17 03:11:00,3
2019-03-17 03:12:00,2
2019-03-17 03:13:00,2
2019-03-17 03:14:00,2
2019-03-17 03:15:00,1
2019-03-17 03:16:00,2
2019-03-17 03:17:00,2
2019-03-17 03:18:00,2
2019-03-17 03:19:00,2
2019-03-17 03:20:00,3
2019-03-17 03:21:00,2
2019-03-17 03:22:00,1
2019-03-17 03:49:00,1
2019-03-17 03:50:00,1
2019-03-17 03:51:00,2
2019-03-17 03:52:00,1
2019-03-17 03:53:00,2
2019-03-17 03:54:00,1
2019-03-17 03:55:00,2
2019-03-17 03:56:00,2
2019-03-17 03:57:00,1
2019-03-17 03:58:00,1
2019-03-17 03:59:00,1
2019-03-17 04:00:00,1
2019-03-17 04:01:00,1
2019-03-17 04:03:00,1
2019-03-17 04:04:00,1
2019-03-17 04:05:00,1
2019-03-17 04:06:00,1
2019-03-17 04:07:00,1
2019-03-17 04:08:00,2
2019-03-17 04:09:00,1
2019-03-17 04:10:00,2
2019-03-17 04:11:00,1
2019-03-17 04:12:00,1
2019-03-17 04:13:00,2
2019-03-17 04:14:00,1
2019-03-17 04:15:00,1
2019-03-17 04:16:00,1
2019-03-17 04:18:00,1
2019-03-17 04:22:00,1
2019-03-17 04:28:00,2
2019-03-17 04:29:00,1
2019-03-17 04:30:00,1
2019-03-17 04:36:00,1
2019-03-17 04:38:00,1
2019-03-17 04:41:00,1
2019-03-17 04:42:00,1
2019-03-17 04:46:00,2
2019-03-17 04:49:00,1
2019-03-17 04:51:00,1
2019-03-17 04:53:00,1
2019-03-17 04:54:00,1
2019-03-17 04:55:00,1
2019-03-17 04:57:00,2
2019-03-17 04:58:00,2
2019-03-17 04:59:00,1
2019-03-17 05:00:00,3
2019-03-17 05:01:00,2
2019-03-17 05:04:00,1
2019-03-17 05:07:00,1
2019-03-17 05:11:00,1
2019-03-17 05:13:00,1
2019-03-17 05:15:00,2
2019-03-17 05:18:00,1
2019-03-17 05:19:00,1
2019-03-17 05:20:00,1
2019-03-17 05:23:00,1
2019-03-17 05:28:00,1
2019-03-17 05:29:00,1
2019-03-17 05:32:00,1
2019-03-17 05:34:00,1
2019-03-17 05:35:00,2
2019-03-17 05:36:00,1
2019-03-17 05:37:00,2
2019-03-17 05:38:00,2
2019-03-17 05:39:00,1
2019-03-17 05:40:00,2
2019-03-17 05:41:00,2
2019-03-17 05:42:00,2
2019-03-17 05:43:00,1
2019-03-17 05:44:00,2
2019-03-17 05:45:00,1
2019-03-17 05:47:00,1
2019-03-17 05:48:00,1
2019-03-17 05:50:00,3
2019-03-17 05:51:00,1
2019-03-17 05:53:00,1
2019-03-17 05:54:00,2
2019-03-17 05:55:00,1
2019-03-17 05:56:00,2
2019-03-17 05:57:00,2
2019-03-17 05:58:00,1
2019-03-17 06:02:00,1
2019-03-17 06:04:00,1
2019-03-17 06:05:00,1
2019-03-17 06:06:00,1
2019-03-17 06:07:00,1
2019-03-17 06:08:00,3
2019-03-17 06:10:00,2
2019-03-17 06:13:00,1
2019-03-17 06:14:00,1
2019-03-17 06:26:00,1
