104,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-04-28 05:54:00,1
2019-04-28 06:30:00,1
2019-04-28 07:20:00,1
2019-04-28 07:31:00,1
2019-04-28 07:36:00,1
2019-04-28 07:59:00,1
2019-04-28 08:22:00,1
2019-04-28 08:54:00,1
2019-04-28 08:57:00,1
2019-04-28 09:03:00,1
2019-04-28 09:06:00,1
2019-04-28 09:07:00,1
2019-04-28 09:11:00,1
2019-04-28 09:15:00,1
2019-04-28 09:16:00,1
2019-04-28 09:20:00,1
2019-04-28 09:25:00,1
2019-04-28 09:29:00,1
2019-04-28 09:30:00,1
2019-04-28 09:34:00,1
2019-04-28 09:38:00,1
2019-04-28 09:47:00,1
2019-04-28 09:49:00,1
2019-04-28 09:51:00,1
2019-04-28 09:52:00,1
2019-04-28 09:54:00,1
2019-04-28 09:56:00,1
2019-04-28 09:57:00,1
2019-04-28 10:08:00,1
2019-04-28 10:18:00,2
2019-04-28 10:19:00,2
2019-04-28 10:20:00,1
2019-04-28 10:28:00,1
2019-04-28 10:34:00,1
2019-04-28 10:36:00,1
2019-04-28 10:38:00,1
2019-04-28 10:40:00,1
2019-04-28 11:12:00,1
2019-04-28 11:17:00,1
2019-04-28 11:18:00,1
2019-04-28 11:19:00,1
2019-04-28 11:27:00,1
2019-04-28 11:31:00,1
2019-04-28 11:45:00,1
2019-04-28 12:20:00,1
2019-04-28 12:21:00,1
2019-04-28 12:22:00,2
2019-04-28 12:23:00,1
2019-04-28 12:24:00,1
2019-04-28 12:25:00,1
2019-04-28 12:41:00,1
2019-04-28 12:48:00,1
2019-04-28 13:00:00,1
2019-04-28 14:43:00,1
2019-04-28 15:00:00,1
2019-04-28 15:03:00,1
2019-04-28 15:15:00,1
2019-04-28 15:18:00,3
2019-04-28 15:19:00,7
2019-04-28 15:20:00,4
2019-04-28 15:24:00,3
2019-04-28 15:25:00,6
2019-04-28 15:27:00,1
2019-04-28 15:28:00,1
2019-04-28 15:30:00,1
2019-04-28 15:31:00,11
2019-04-28 20:24:00,1
2019-04-28 20:43:00,1
2019-04-28 20:54:00,2
2019-04-28 20:56:00,1
2019-04-28 21:09:00,1
2019-04-28 21:27:00,1
