93,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-04-13 07:24:00,1
2019-04-13 07:26:00,1
2019-04-13 07:49:00,2
2019-04-13 08:02:00,1
2019-04-13 10:31:00,1
2019-04-13 13:00:00,2
2019-04-13 13:01:00,4
2019-04-13 13:02:00,2
2019-04-13 13:03:00,1
2019-04-13 13:04:00,1
2019-04-13 13:05:00,1
2019-04-13 13:07:00,1
2019-04-13 13:08:00,1
2019-04-13 13:09:00,2
2019-04-13 13:10:00,1
2019-04-13 13:12:00,1
2019-04-13 13:13:00,1
2019-04-13 13:14:00,1
2019-04-13 13:15:00,1
2019-04-13 13:16:00,2
2019-04-13 13:18:00,2
2019-04-13 13:19:00,2
2019-04-13 13:20:00,1
2019-04-13 13:21:00,1
2019-04-13 13:22:00,1
2019-04-13 13:23:00,2
2019-04-13 13:24:00,2
2019-04-13 13:26:00,1
2019-04-13 13:28:00,2
2019-04-13 13:29:00,1
2019-04-13 13:30:00,2
2019-04-13 13:31:00,2
2019-04-13 13:32:00,2
2019-04-13 13:34:00,2
2019-04-13 13:35:00,3
2019-04-13 13:37:00,2
2019-04-13 13:39:00,1
2019-04-13 13:40:00,1
2019-04-13 13:42:00,1
2019-04-13 13:43:00,2
2019-04-13 13:44:00,1
2019-04-13 13:45:00,1
2019-04-13 13:47:00,1
2019-04-13 13:48:00,1
2019-04-13 13:49:00,1
2019-04-13 13:50:00,2
2019-04-13 13:53:00,2
2019-04-13 13:57:00,2
2019-04-13 13:59:00,1
2019-04-13 14:01:00,1
2019-04-13 14:02:00,1
2019-04-13 14:04:00,1
2019-04-13 14:05:00,2
2019-04-13 14:06:00,1
2019-04-13 14:09:00,1
2019-04-13 14:13:00,1
2019-04-13 14:15:00,1
2019-04-13 14:18:00,1
2019-04-13 14:19:00,2
2019-04-13 14:21:00,3
2019-04-13 15:49:00,1
2019-04-13 15:58:00,1
2019-04-13 16:06:00,1
2019-04-13 16:15:00,1
2019-04-13 16:26:00,1
