48,"SELECT DISTINCT s.instrument, s.run2d, s.plate, s.mjd, s.fiberID FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-11-27 21:36:00,1
2019-11-27 21:38:00,1
2019-11-27 21:39:00,1
2019-11-27 21:41:00,1
2019-11-27 21:53:00,1
2019-11-27 21:55:00,1
2019-11-27 21:58:00,1
2019-11-27 22:02:00,1
2019-11-27 22:03:00,1
2019-11-27 22:04:00,1
2019-11-27 22:05:00,1
2019-11-27 22:07:00,1
2019-11-27 22:08:00,2
2019-11-27 22:10:00,2
2019-11-27 22:12:00,1
2019-11-27 22:13:00,1
2019-11-27 22:14:00,2
2019-11-27 22:15:00,2
2019-11-27 22:16:00,2
2019-11-27 22:17:00,1
2019-11-27 22:18:00,2
2019-11-27 22:19:00,1
2019-11-27 22:20:00,2
2019-11-27 22:21:00,1
2019-11-27 22:22:00,1
2019-11-27 22:23:00,2
2019-11-27 22:25:00,1
2019-11-27 22:28:00,1
2019-11-27 22:30:00,1
2019-11-27 22:31:00,1
2019-11-27 22:32:00,1
2019-11-27 22:33:00,1
2019-11-27 22:35:00,1
2019-11-27 22:36:00,1
2019-11-27 22:37:00,3
2019-11-27 22:38:00,2
2019-11-27 22:39:00,1
