22,"SELECT TOP # fld.run, fld.avg_sky_muJy, fld.runarea AS area, ISNULL(fp.nfirstmatch,#)  FROM (   SELECT run, sum(primaryArea) AS runarea,  #e6*avg(power(cast(#. as float),#*sky_r)) as avg_sky_muJy  FROM Field  GROUP BY run  ) AS fld  LEFT OUTER JOIN (   SELECT p.run, count(*) AS nfirstmatch  FROM FIRST AS fm  INNER JOIN photoprimary as p  ON p.objid=fm.objid  GROUP BY p.run  ) AS fp  ON fld.run=fp.run  ORDER BY fld.run"
2019-04-18 05:45:00,1
2019-04-18 05:58:00,1
2019-04-18 09:06:00,1
2019-04-18 09:08:00,1
2019-04-18 09:11:00,1
2019-04-18 09:28:00,1
2019-04-18 09:37:00,1
2019-04-18 09:42:00,1
2019-04-18 09:54:00,1
2019-04-18 10:37:00,1
2019-04-18 11:04:00,1
2019-04-18 14:12:00,1
2019-04-18 14:14:00,1
2019-04-18 14:17:00,1
2019-04-18 14:22:00,1
2019-04-18 14:31:00,1
2019-04-18 14:48:00,1
2019-04-18 21:29:00,1
2019-04-18 21:34:00,1
2019-04-18 21:43:00,1
2019-04-18 21:55:00,1
2019-04-18 22:00:00,1
