7403,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-05-05 02:50:00,12
2019-05-05 02:51:00,15
2019-05-05 02:52:00,13
2019-05-05 02:53:00,14
2019-05-05 02:54:00,12
2019-05-05 02:55:00,12
2019-05-05 02:56:00,12
2019-05-05 02:57:00,8
2019-05-05 02:58:00,11
2019-05-05 02:59:00,15
2019-05-05 03:00:00,11
2019-05-05 03:01:00,12
2019-05-05 03:02:00,14
2019-05-05 03:03:00,19
2019-05-05 03:04:00,16
2019-05-05 03:05:00,14
2019-05-05 03:06:00,12
2019-05-05 03:07:00,16
2019-05-05 03:08:00,13
2019-05-05 03:09:00,18
2019-05-05 03:10:00,13
2019-05-05 03:11:00,16
2019-05-05 03:12:00,13
2019-05-05 03:13:00,9
2019-05-05 03:14:00,15
2019-05-05 03:15:00,17
2019-05-05 03:16:00,12
2019-05-05 03:17:00,8
2019-05-05 03:18:00,18
2019-05-05 03:19:00,17
2019-05-05 03:20:00,19
2019-05-05 03:21:00,17
2019-05-05 03:22:00,15
2019-05-05 03:23:00,16
2019-05-05 03:24:00,19
2019-05-05 03:25:00,13
2019-05-05 03:26:00,15
2019-05-05 03:27:00,16
2019-05-05 03:28:00,16
2019-05-05 03:29:00,9
2019-05-05 03:30:00,19
2019-05-05 03:31:00,17
2019-05-05 03:32:00,17
2019-05-05 03:33:00,23
2019-05-05 03:34:00,16
2019-05-05 03:35:00,17
2019-05-05 03:36:00,13
2019-05-05 03:37:00,21
2019-05-05 03:38:00,12
2019-05-05 03:39:00,25
2019-05-05 03:40:00,25
2019-05-05 03:41:00,20
2019-05-05 03:42:00,20
2019-05-05 03:43:00,15
2019-05-05 03:44:00,15
2019-05-05 03:45:00,23
2019-05-05 03:46:00,21
2019-05-05 03:47:00,13
2019-05-05 03:48:00,10
2019-05-05 03:49:00,12
2019-05-05 03:50:00,11
2019-05-05 03:51:00,10
2019-05-05 03:52:00,7
2019-05-05 03:53:00,10
2019-05-05 03:54:00,10
2019-05-05 03:55:00,12
2019-05-05 03:56:00,10
2019-05-05 03:57:00,10
2019-05-05 03:58:00,13
2019-05-05 03:59:00,12
2019-05-05 04:00:00,11
2019-05-05 04:01:00,11
2019-05-05 04:02:00,12
2019-05-05 04:03:00,11
2019-05-05 04:04:00,9
2019-05-05 04:05:00,12
2019-05-05 04:06:00,11
2019-05-05 04:07:00,9
2019-05-05 04:08:00,8
2019-05-05 04:09:00,13
2019-05-05 04:10:00,11
2019-05-05 04:11:00,9
2019-05-05 04:12:00,12
2019-05-05 04:13:00,10
2019-05-05 04:14:00,12
2019-05-05 04:15:00,17
2019-05-05 04:16:00,13
2019-05-05 04:17:00,12
2019-05-05 04:18:00,12
2019-05-05 04:19:00,11
2019-05-05 04:20:00,15
2019-05-05 04:21:00,13
2019-05-05 04:22:00,14
2019-05-05 04:23:00,14
2019-05-05 04:24:00,12
2019-05-05 04:25:00,13
2019-05-05 04:26:00,11
2019-05-05 04:27:00,12
2019-05-05 04:28:00,9
2019-05-05 04:29:00,15
2019-05-05 04:30:00,13
2019-05-05 04:31:00,12
2019-05-05 04:32:00,12
2019-05-05 04:33:00,12
2019-05-05 04:34:00,13
2019-05-05 04:35:00,11
2019-05-05 04:36:00,12
2019-05-05 04:37:00,11
2019-05-05 04:38:00,12
2019-05-05 04:39:00,12
2019-05-05 04:40:00,12
2019-05-05 04:41:00,12
2019-05-05 04:42:00,7
2019-05-05 04:43:00,11
2019-05-05 04:44:00,14
2019-05-05 04:45:00,12
2019-05-05 04:46:00,12
2019-05-05 04:47:00,10
2019-05-05 04:48:00,8
2019-05-05 04:49:00,9
2019-05-05 04:50:00,10
2019-05-05 04:51:00,11
2019-05-05 04:52:00,11
2019-05-05 04:53:00,9
2019-05-05 04:54:00,9
2019-05-05 04:55:00,12
2019-05-05 04:56:00,12
2019-05-05 04:57:00,9
2019-05-05 04:58:00,12
2019-05-05 04:59:00,10
2019-05-05 05:00:00,12
2019-05-05 05:01:00,10
2019-05-05 05:02:00,7
2019-05-05 05:03:00,11
2019-05-05 05:04:00,12
2019-05-05 05:05:00,11
2019-05-05 05:06:00,12
2019-05-05 05:07:00,12
2019-05-05 05:08:00,9
2019-05-05 05:09:00,11
2019-05-05 05:10:00,12
2019-05-05 05:11:00,13
2019-05-05 05:12:00,12
2019-05-05 05:13:00,10
2019-05-05 05:14:00,12
2019-05-05 05:15:00,11
2019-05-05 05:16:00,9
2019-05-05 05:17:00,9
2019-05-05 05:18:00,11
2019-05-05 05:19:00,12
2019-05-05 05:20:00,13
2019-05-05 05:21:00,11
2019-05-05 05:22:00,10
2019-05-05 05:23:00,11
2019-05-05 05:24:00,13
2019-05-05 05:25:00,11
2019-05-05 05:26:00,10
2019-05-05 05:27:00,11
2019-05-05 05:28:00,12
2019-05-05 05:29:00,11
2019-05-05 05:30:00,10
2019-05-05 05:31:00,10
2019-05-05 05:32:00,10
2019-05-05 05:33:00,10
2019-05-05 05:34:00,10
2019-05-05 05:35:00,10
2019-05-05 05:36:00,10
2019-05-05 05:37:00,9
2019-05-05 05:38:00,10
2019-05-05 05:39:00,12
2019-05-05 05:40:00,10
2019-05-05 05:41:00,13
2019-05-05 05:42:00,11
2019-05-05 05:43:00,13
2019-05-05 05:44:00,10
2019-05-05 05:45:00,12
2019-05-05 05:46:00,9
2019-05-05 05:47:00,11
2019-05-05 05:48:00,8
2019-05-05 05:49:00,9
2019-05-05 05:50:00,8
2019-05-05 05:51:00,12
2019-05-05 05:52:00,11
2019-05-05 05:53:00,9
2019-05-05 05:54:00,12
2019-05-05 05:55:00,11
2019-05-05 05:56:00,11
2019-05-05 05:57:00,12
2019-05-05 05:58:00,11
2019-05-05 05:59:00,11
2019-05-05 06:00:00,13
2019-05-05 06:01:00,11
2019-05-05 06:02:00,9
2019-05-05 06:03:00,11
2019-05-05 06:04:00,8
2019-05-05 06:05:00,10
2019-05-05 06:06:00,8
2019-05-05 06:07:00,11
2019-05-05 06:08:00,8
2019-05-05 06:09:00,10
2019-05-05 06:10:00,10
2019-05-05 06:11:00,12
2019-05-05 06:12:00,13
2019-05-05 06:13:00,9
2019-05-05 06:14:00,10
2019-05-05 06:15:00,10
2019-05-05 06:16:00,10
2019-05-05 06:17:00,9
2019-05-05 06:18:00,13
2019-05-05 06:19:00,12
2019-05-05 06:20:00,11
2019-05-05 06:21:00,12
2019-05-05 06:22:00,8
2019-05-05 06:23:00,8
2019-05-05 06:24:00,10
2019-05-05 06:25:00,10
2019-05-05 06:26:00,8
2019-05-05 06:27:00,11
2019-05-05 06:28:00,11
2019-05-05 06:29:00,10
2019-05-05 06:30:00,12
2019-05-05 06:31:00,10
2019-05-05 06:32:00,10
2019-05-05 06:33:00,9
2019-05-05 06:34:00,14
2019-05-05 06:35:00,11
2019-05-05 06:36:00,10
2019-05-05 06:37:00,11
2019-05-05 06:38:00,9
2019-05-05 06:39:00,12
2019-05-05 06:40:00,12
2019-05-05 06:41:00,9
2019-05-05 06:42:00,6
2019-05-05 06:43:00,10
2019-05-05 06:44:00,10
2019-05-05 06:45:00,11
2019-05-05 06:46:00,7
2019-05-05 06:47:00,13
2019-05-05 06:48:00,9
2019-05-05 06:49:00,10
2019-05-05 06:50:00,12
2019-05-05 06:51:00,12
2019-05-05 06:52:00,13
2019-05-05 06:53:00,12
2019-05-05 06:54:00,9
2019-05-05 06:55:00,11
2019-05-05 06:56:00,16
2019-05-05 06:57:00,11
2019-05-05 06:58:00,11
2019-05-05 06:59:00,10
2019-05-05 07:00:00,10
2019-05-05 07:01:00,11
2019-05-05 07:02:00,11
2019-05-05 07:03:00,10
2019-05-05 07:04:00,10
2019-05-05 07:05:00,9
2019-05-05 07:06:00,12
2019-05-05 07:07:00,13
2019-05-05 07:08:00,12
2019-05-05 07:09:00,11
2019-05-05 07:10:00,11
2019-05-05 07:11:00,11
2019-05-05 07:12:00,8
2019-05-05 15:40:00,7
2019-05-05 15:41:00,8
2019-05-05 15:42:00,10
2019-05-05 15:43:00,12
2019-05-05 15:44:00,11
2019-05-05 15:45:00,10
2019-05-05 15:46:00,13
2019-05-05 15:47:00,12
2019-05-05 15:48:00,12
2019-05-05 15:49:00,13
2019-05-05 15:50:00,10
2019-05-05 15:51:00,9
2019-05-05 15:52:00,12
2019-05-05 15:53:00,14
2019-05-05 15:54:00,10
2019-05-05 15:55:00,12
2019-05-05 15:56:00,14
2019-05-05 15:57:00,13
2019-05-05 15:58:00,10
2019-05-05 15:59:00,19
2019-05-05 16:00:00,10
2019-05-05 16:01:00,17
2019-05-05 16:02:00,12
2019-05-05 16:03:00,11
2019-05-05 16:04:00,13
2019-05-05 16:05:00,13
2019-05-05 16:06:00,15
2019-05-05 16:07:00,14
2019-05-05 16:08:00,13
2019-05-05 16:09:00,13
2019-05-05 16:10:00,11
2019-05-05 16:11:00,10
2019-05-05 16:12:00,11
2019-05-05 16:13:00,12
2019-05-05 16:14:00,10
2019-05-05 16:15:00,8
2019-05-05 16:16:00,11
2019-05-05 16:17:00,9
2019-05-05 16:18:00,9
2019-05-05 16:19:00,11
2019-05-05 16:20:00,10
2019-05-05 16:21:00,9
2019-05-05 16:22:00,14
2019-05-05 16:23:00,11
2019-05-05 16:24:00,10
2019-05-05 16:25:00,13
2019-05-05 16:26:00,12
2019-05-05 16:27:00,11
2019-05-05 16:28:00,11
2019-05-05 16:29:00,11
2019-05-05 16:30:00,14
2019-05-05 16:31:00,9
2019-05-05 16:32:00,11
2019-05-05 16:33:00,10
2019-05-05 16:34:00,9
2019-05-05 16:35:00,12
2019-05-05 16:36:00,9
2019-05-05 16:37:00,11
2019-05-05 16:38:00,9
2019-05-05 16:39:00,10
2019-05-05 16:40:00,16
2019-05-05 16:41:00,14
2019-05-05 16:42:00,16
2019-05-05 16:43:00,14
2019-05-05 16:44:00,13
2019-05-05 16:45:00,17
2019-05-05 16:46:00,10
2019-05-05 16:47:00,15
2019-05-05 16:48:00,11
2019-05-05 16:49:00,13
2019-05-05 16:50:00,25
2019-05-05 16:51:00,15
2019-05-05 16:52:00,14
2019-05-05 16:53:00,14
2019-05-05 16:54:00,13
2019-05-05 16:55:00,11
2019-05-05 16:56:00,12
2019-05-05 16:57:00,15
2019-05-05 16:58:00,9
2019-05-05 16:59:00,8
2019-05-05 17:00:00,6
2019-05-05 17:01:00,9
2019-05-05 17:02:00,9
2019-05-05 17:03:00,15
2019-05-05 17:04:00,12
2019-05-05 17:05:00,10
2019-05-05 17:06:00,8
2019-05-05 17:07:00,10
2019-05-05 17:08:00,12
2019-05-05 17:09:00,11
2019-05-05 17:10:00,16
2019-05-05 17:11:00,8
2019-05-05 17:12:00,7
2019-05-05 17:13:00,7
2019-05-05 17:14:00,7
2019-05-05 17:15:00,9
2019-05-05 17:16:00,9
2019-05-05 17:17:00,13
2019-05-05 17:18:00,11
2019-05-05 17:19:00,8
2019-05-05 17:20:00,1
2019-05-05 17:21:00,10
2019-05-05 17:22:00,9
2019-05-05 17:23:00,16
2019-05-05 17:24:00,12
2019-05-05 17:25:00,10
2019-05-05 17:26:00,7
2019-05-05 17:27:00,7
2019-05-05 17:28:00,8
2019-05-05 17:29:00,8
2019-05-05 17:30:00,10
2019-05-05 17:31:00,15
2019-05-05 17:32:00,12
2019-05-05 17:33:00,9
2019-05-05 17:34:00,15
2019-05-05 17:35:00,11
2019-05-05 17:36:00,10
2019-05-05 17:37:00,11
2019-05-05 17:38:00,11
2019-05-05 17:39:00,13
2019-05-05 17:40:00,11
2019-05-05 17:41:00,10
2019-05-05 17:42:00,13
2019-05-05 17:43:00,9
2019-05-05 17:44:00,13
2019-05-05 17:45:00,11
2019-05-05 17:46:00,9
2019-05-05 17:47:00,11
2019-05-05 17:48:00,10
2019-05-05 17:49:00,13
2019-05-05 17:50:00,10
2019-05-05 17:51:00,10
2019-05-05 17:52:00,12
2019-05-05 17:53:00,9
2019-05-05 17:54:00,13
2019-05-05 17:55:00,12
2019-05-05 17:56:00,9
2019-05-05 17:57:00,9
2019-05-05 17:58:00,9
2019-05-05 17:59:00,11
2019-05-05 18:00:00,11
2019-05-05 18:01:00,14
2019-05-05 18:02:00,8
2019-05-05 18:03:00,12
2019-05-05 18:04:00,8
2019-05-05 18:05:00,10
2019-05-05 18:06:00,7
2019-05-05 18:07:00,7
2019-05-05 18:08:00,11
2019-05-05 18:09:00,9
2019-05-05 18:10:00,10
2019-05-05 18:11:00,10
2019-05-05 18:12:00,12
2019-05-05 18:13:00,11
2019-05-05 18:14:00,10
2019-05-05 18:15:00,12
2019-05-05 18:16:00,9
2019-05-05 18:17:00,11
2019-05-05 18:18:00,10
2019-05-05 18:19:00,9
2019-05-05 18:20:00,10
2019-05-05 18:21:00,9
2019-05-05 18:22:00,9
2019-05-05 18:23:00,9
2019-05-05 18:38:00,5
2019-05-05 18:39:00,9
2019-05-05 18:40:00,11
2019-05-05 18:41:00,9
2019-05-05 18:42:00,10
2019-05-05 18:43:00,9
2019-05-05 18:44:00,11
2019-05-05 18:45:00,11
2019-05-05 18:46:00,9
2019-05-05 18:47:00,8
2019-05-05 18:48:00,9
2019-05-05 18:49:00,9
2019-05-05 18:50:00,6
2019-05-05 18:51:00,10
2019-05-05 18:52:00,10
2019-05-05 18:53:00,8
2019-05-05 18:54:00,9
2019-05-05 18:55:00,12
2019-05-05 18:56:00,10
2019-05-05 18:57:00,11
2019-05-05 18:58:00,11
2019-05-05 18:59:00,9
2019-05-05 19:00:00,12
2019-05-05 19:01:00,7
2019-05-05 19:02:00,7
2019-05-05 19:03:00,9
2019-05-05 19:04:00,12
2019-05-05 19:05:00,9
2019-05-05 19:06:00,11
2019-05-05 19:07:00,8
2019-05-05 19:08:00,10
2019-05-05 19:09:00,8
2019-05-05 19:10:00,11
2019-05-05 19:11:00,11
2019-05-05 19:12:00,8
2019-05-05 19:13:00,4
2019-05-05 19:15:00,10
2019-05-05 19:16:00,8
2019-05-05 19:17:00,2
