599,"SELECT p.specobjid, p.objid, p.ra, p.dec, p.run, p.rerun, p.camcol, p.field, s.z, p.psffwhm_z, p.psffwhm_i, p.psffwhm_r, p.psffwhm_g, p.psffwhm_u, p.expAB_z, p.expAB_i, p.expAB_r, p.expAB_g, p.expAB_u, p.expPhi_z, p.expPhi_i, p.expPhi_r, p.expPhi_g, p.expPhi_u, p.expRad_z, p.expRad_i, p.expRad_r, p.expRad_g, p.expRad_u, p.expFlux_z, p.expFlux_i, p.expFlux_r, p.expFlux_g, p.expFlux_u, p.expMag_z, p.expMag_i, p.expMag_r, p.expMag_g, p.expMag_u, p.petroRad_z, p.petroRad_i, p.petroRad_r, p.petroRad_g, p.petroRad_u, p.petroFlux_z, p.petroFlux_i, p.petroFlux_r, p.petroFlux_g, p.petroFlux_u, p.petroMag_z, p.petroMag_i, p.petroMag_r, p.petroMag_g, p.petroMag_u, p.petroR5#_z, p.petroR5#_i, p.petroR5#_r, p.petroR5#_g, p.petroR5#_u, p.petroR9#_z, p.petroR9#_i, p.petroR9#_r, p.petroR9#_g, p.petroR9#_u, p.rowc_z, p.rowc_i, p.rowc_r, p.rowc_g, p.rowc_u, p.colc_z, p.colc_i, p.colc_r, p.colc_g, p.colc_u, p.rowcErr_z, p.rowcErr_i, p.rowcErr_r, p.rowcErr_g, p.rowcErr_u, p.colcErr_z, p.colcErr_i, p.colcErr_r, p.colcErr_g, p.colcErr_u FROM PhotoPrimary AS p JOIN SpecPhoto AS s ON s.specobjid=p.specobjid WHERE p.specobjid = #"
2019-04-11 07:33:00,4
2019-04-11 07:34:00,3
2019-04-11 07:35:00,2
2019-04-11 07:36:00,4
2019-04-11 07:37:00,3
2019-04-11 07:38:00,3
2019-04-11 07:39:00,3
2019-04-11 07:40:00,3
2019-04-11 07:41:00,2
2019-04-11 07:42:00,3
2019-04-11 07:43:00,2
2019-04-11 07:45:00,3
2019-04-11 07:46:00,3
2019-04-11 07:47:00,2
2019-04-11 07:48:00,2
2019-04-11 07:49:00,3
2019-04-11 07:50:00,3
2019-04-11 07:51:00,3
2019-04-11 07:52:00,2
2019-04-11 07:53:00,2
2019-04-11 07:56:00,1
2019-04-11 07:58:00,3
2019-04-11 07:59:00,3
2019-04-11 08:00:00,3
2019-04-11 08:01:00,3
2019-04-11 08:02:00,3
2019-04-11 08:03:00,1
2019-04-11 08:04:00,4
2019-04-11 08:05:00,3
2019-04-11 08:07:00,2
2019-04-11 08:08:00,1
2019-04-11 08:09:00,2
2019-04-11 08:12:00,1
2019-04-11 08:13:00,3
2019-04-11 08:14:00,3
2019-04-11 08:15:00,2
2019-04-11 08:16:00,4
2019-04-11 08:17:00,3
2019-04-11 08:18:00,3
2019-04-11 08:19:00,2
2019-04-11 08:20:00,3
2019-04-11 08:21:00,2
2019-04-11 08:22:00,2
2019-04-11 08:23:00,4
2019-04-11 08:24:00,3
2019-04-11 08:25:00,4
2019-04-11 08:26:00,3
2019-04-11 08:27:00,3
2019-04-11 08:28:00,3
2019-04-11 08:29:00,3
2019-04-11 08:30:00,2
2019-04-11 08:31:00,4
2019-04-11 08:32:00,3
2019-04-11 08:33:00,2
2019-04-11 08:34:00,4
2019-04-11 08:35:00,3
2019-04-11 08:36:00,3
2019-04-11 08:37:00,3
2019-04-11 08:38:00,2
2019-04-11 08:39:00,4
2019-04-11 08:40:00,3
2019-04-11 08:41:00,3
2019-04-11 08:42:00,3
2019-04-11 08:43:00,3
2019-04-11 08:44:00,3
2019-04-11 08:45:00,4
2019-04-11 08:46:00,3
2019-04-11 08:47:00,3
2019-04-11 08:48:00,3
2019-04-11 08:49:00,3
2019-04-11 08:50:00,3
2019-04-11 08:51:00,3
2019-04-11 08:52:00,2
2019-04-11 08:53:00,4
2019-04-11 08:54:00,3
2019-04-11 08:55:00,4
2019-04-11 08:56:00,3
2019-04-11 08:57:00,2
2019-04-11 08:58:00,3
2019-04-11 08:59:00,3
2019-04-11 09:00:00,3
2019-04-11 09:01:00,4
2019-04-11 09:02:00,2
2019-04-11 09:03:00,3
2019-04-11 09:04:00,3
2019-04-11 09:05:00,3
2019-04-11 09:06:00,3
2019-04-11 09:07:00,3
2019-04-11 09:08:00,3
2019-04-11 09:09:00,3
2019-04-11 09:10:00,2
2019-04-11 09:11:00,1
2019-04-11 09:12:00,1
2019-04-11 09:13:00,3
2019-04-11 09:14:00,3
2019-04-11 09:15:00,3
2019-04-11 09:16:00,4
2019-04-11 09:17:00,2
2019-04-11 09:18:00,3
2019-04-11 09:19:00,3
2019-04-11 09:20:00,3
2019-04-11 09:21:00,3
2019-04-11 09:22:00,4
2019-04-11 09:23:00,3
2019-04-11 09:24:00,3
2019-04-11 09:25:00,3
2019-04-11 09:26:00,3
2019-04-11 09:27:00,3
2019-04-11 09:28:00,4
2019-04-11 09:29:00,3
2019-04-11 09:30:00,2
2019-04-11 09:31:00,4
2019-04-11 09:32:00,3
2019-04-11 09:33:00,4
2019-04-11 09:34:00,3
2019-04-11 09:35:00,3
2019-04-11 09:36:00,3
2019-04-11 09:37:00,3
2019-04-11 09:38:00,3
2019-04-11 09:39:00,2
2019-04-11 09:40:00,3
2019-04-11 09:41:00,3
2019-04-11 09:42:00,3
2019-04-11 09:43:00,3
2019-04-11 09:44:00,3
2019-04-11 09:45:00,4
2019-04-11 09:46:00,3
2019-04-11 09:47:00,3
2019-04-11 09:48:00,3
2019-04-11 09:49:00,3
2019-04-11 09:50:00,2
2019-04-11 09:51:00,3
2019-04-11 09:52:00,3
2019-04-11 09:53:00,3
2019-04-11 09:54:00,2
2019-04-11 09:55:00,4
2019-04-11 09:56:00,3
2019-04-11 09:57:00,2
2019-04-11 09:58:00,3
2019-04-11 09:59:00,5
2019-04-11 10:00:00,3
2019-04-11 10:01:00,3
2019-04-11 10:02:00,4
2019-04-11 10:03:00,3
2019-04-11 10:04:00,3
2019-04-11 10:05:00,4
2019-04-11 10:06:00,4
2019-04-11 10:07:00,3
2019-04-11 10:08:00,3
2019-04-11 10:09:00,3
2019-04-11 10:10:00,3
2019-04-11 10:11:00,2
