205,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-07-13 00:00:00,3
2019-07-13 00:01:00,3
2019-07-13 00:02:00,2
2019-07-13 00:03:00,1
2019-07-13 00:06:00,2
2019-07-13 00:07:00,2
2019-07-13 00:08:00,2
2019-07-13 00:09:00,1
2019-07-13 00:10:00,4
2019-07-13 00:11:00,4
2019-07-13 00:12:00,4
2019-07-13 00:14:00,2
2019-07-13 00:15:00,3
2019-07-13 00:16:00,1
2019-07-13 00:18:00,1
2019-07-13 00:19:00,1
2019-07-13 00:20:00,1
2019-07-13 00:21:00,6
2019-07-13 00:22:00,3
2019-07-13 00:23:00,4
2019-07-13 00:24:00,1
2019-07-13 00:25:00,2
2019-07-13 00:26:00,4
2019-07-13 00:27:00,1
2019-07-13 00:28:00,4
2019-07-13 00:29:00,2
2019-07-13 00:31:00,3
2019-07-13 00:32:00,5
2019-07-13 00:33:00,3
2019-07-13 00:37:00,2
2019-07-13 00:38:00,2
2019-07-13 00:40:00,4
2019-07-13 00:41:00,4
2019-07-13 00:42:00,1
2019-07-13 00:43:00,4
2019-07-13 00:44:00,2
2019-07-13 00:45:00,2
2019-07-13 00:46:00,5
2019-07-13 00:47:00,3
2019-07-13 00:48:00,3
2019-07-13 00:49:00,4
2019-07-13 00:53:00,4
2019-07-13 00:54:00,3
2019-07-13 00:55:00,1
2019-07-13 00:56:00,2
2019-07-13 00:57:00,4
2019-07-13 00:58:00,5
2019-07-13 00:59:00,2
2019-07-13 01:01:00,1
2019-07-13 01:02:00,4
2019-07-13 01:03:00,4
2019-07-13 01:05:00,2
2019-07-13 01:06:00,2
2019-07-13 01:07:00,1
2019-07-13 01:08:00,2
2019-07-13 01:09:00,2
2019-07-13 01:10:00,2
2019-07-13 01:11:00,5
2019-07-13 01:13:00,6
2019-07-13 01:14:00,1
2019-07-13 05:23:00,2
2019-07-13 07:26:00,2
2019-07-13 07:45:00,1
2019-07-13 08:24:00,1
2019-07-13 09:25:00,2
2019-07-13 09:26:00,1
2019-07-13 09:33:00,1
2019-07-13 11:24:00,1
2019-07-13 11:46:00,1
2019-07-13 11:49:00,1
2019-07-13 13:01:00,1
2019-07-13 13:02:00,4
2019-07-13 13:03:00,2
2019-07-13 13:04:00,2
2019-07-13 13:05:00,8
2019-07-13 13:07:00,4
2019-07-13 15:13:00,1
2019-07-13 15:20:00,1
2019-07-13 19:46:00,2
2019-07-13 22:58:00,1
2019-07-13 22:59:00,2
